review_datetime_utc,author_title,author_id,review_text,review_rating
01/28/2018 01:48:04,Elias Santiago,109657134884904339688,Dios es Vida Amen Amen Amen Amen Dios,5
01/27/2018 15:12:44,Ethan McKeever,113101683398929693658,I did a run and it hurt,5
01/26/2018 20:17:21,Kevin Pettit,107514409191241369188,It's a big park...,5
01/26/2018 18:03:51,Ashlyn Rimsky,111764692451136358036,Great park for hiking and biking!,5
01/26/2018 17:03:25,fred fanning,117369760067523169779,Really nice and serene public park,4
01/26/2018 11:55:27,Tammy Murphy,102795009643361093462,Philly's hidden gem!,5
01/25/2018 22:54:57,Thor Foster,115946044663727207234,Fun place to get out and enjoy nature!,5
01/25/2018 17:47:58,Stephane Blake,113992881848136942787,I loved it my boyfriend and I take walks there so refreshing 😊,5
01/24/2018 21:10:36,Padraic McMickle,102949143422592692599,Relaxing place for a walk,5
01/24/2018 19:59:22,Daniel Faria,118221265925749699005,Once in hear you will forget you are in Philadelphia. Great trails and bike paths.,5
01/23/2018 15:00:54,William Jantsch,103317652509961192444,"Wonderful place for a good walk, our hike in the hills",5
01/22/2018 22:20:11,Valerie DeMitis,115519100960768627493,"Even when it's muddy, it's great. And I always feel safe. Lots of dogs off leashes, so keep that in mind if your pup isn't super dog friendly.",5
01/21/2018 23:25:38,Moroccan El yamani (‫اليمني‬‎),109332438109947876507,Wissahickon,2
01/19/2018 03:42:13,Rae Day,114936721435916129218,Wonderful urban escape,5
01/15/2018 06:54:29,Page Tyler,103336903321380811917,I have always loved walking the Wissahickon.,5
01/13/2018 22:11:17,mark digiambattista,117767874436998484649,Need to repair roads,3
01/12/2018 23:06:06,DAVID LANDRECHT,106482345795765598248,Lovely park. It is part of the larger Fairmount Park system of Philadelphia. Great place to go hiking or to just relax and hang out.,4
01/10/2018 15:48:10,Alejandro Lopez,114534594969096996399,"Prettygood Park! Lovely, green, clean... perfect for hiking and biking, or just read a book at the river shore.",5
01/06/2018 14:55:19,Rob G,115367400088838011649,Trails,5
01/05/2018 03:15:17,Fabio Secco,105919955120794183681,If you like trail this place is perfect,5
01/02/2018 13:28:08,Shannon Howell,101239495413743421252,"What a lovely park.  So beautiful and full of history!  A lovely place to picnic, hike, bike and fish.",5
01/02/2018 00:41:51,Joe Wentzell,102701468328251537630,Lovely place very beautiful.,4
12/31/2017 19:26:42,Mary Beth Smollon,107012941598427964216,Love this park!,5
12/28/2017 13:44:04,Laura Kennedy,100829902566557089641,Beautiful park with lots to explore.,5
12/27/2017 18:31:34,Callie SMA,115928865259938919163,Nice park and trails easy enough to find,5
12/25/2017 04:02:57,Tony Ciafardoni,116116660125927585180,"Beautiful, well maintained, great trails!",5
12/23/2017 21:14:09,Ross Shanken,115674769299585276961,Love valley green for walking or running,5
12/21/2017 00:49:05,Ryan Swift,107706224660684196694,Great place to hike.,5
12/20/2017 03:42:07,Ann Hartzell,102413757959228364895,Beautiful historical andexpansive parl,5
12/19/2017 16:05:47,Joshua Nieves,104703627363724368189,This place is great ....... Walk...  ride....  run.... horse riding....... Picnics........ Any thing outdoors...... There are many trails to enjoy.... Get out and have fun in nacher with friends and family.......,5
12/17/2017 15:33:33,Daniel “danielg1027” G.,106878387347359931812,"It's nice, scenic, and a change of pace from other places in Philly.",5
12/16/2017 00:23:26,Amba Kasongo,109068253325867814083,Always love going here because it feels like there's a new trail each time you go and it's so beautiful regardless of the season. Aaand! They have a little coffee shop you can go to right after and get a snack or meal or drink!!,5
12/15/2017 17:41:03,Edward Beeker,117947150731776612232,Terrific place to ride and hike.,5
12/15/2017 02:01:07,Queen of Wands,103908262120539247595,Heaven on Earth. Lush and Peaceful.,5
12/14/2017 02:11:58,Tazmania Enriquez,114000916465794598181,😀Super lugar para ir en familia o ir a ejersitar😊,5
12/13/2017 22:11:01,Max Baumle,115174600017341381368,"Free parking and entry. Beautiful park to spend the day, and at the foot of the road is an Inn. Trails are nice, and paths are clearly marked.

Fun fact, the rock structures that are present at the park are a metamorphosed rock called “schist” comprising of quartz, mica, and feldspar. This gives the rock it’s trademark sparkle.",5
12/13/2017 08:37:23,Tony Manera,113781394231710257597,Awesome,5
12/12/2017 03:07:34,Teri B,105830402173102346812,Great time for the family,5
12/10/2017 15:48:02,Sebastian Feldkamp,100042284304531140133,Very nice! Good for going on walks of if you like nature.,5
12/07/2017 03:07:59,Gregory Park,100769996570065492652,Holy grounds,5
12/06/2017 15:04:46,Em R,101586787949455838654,So relaxing and great landsacpes.,5
12/04/2017 03:24:08,Kendrick Wee,115793547912532718349,Beautiful park near Philadelphia. Worth the hike!,5
12/03/2017 01:50:06,Ryan Harrington,107629896276189292478,One of the greatest inner city parks in the country.,5
12/01/2017 01:59:19,Rosalind S Russell,115095997239538995930,Coming back again...,5
11/30/2017 23:30:09,Christopher Reynolds,114229522409667672018,A treasure of Philadelphia. Unique for such natural beauty within the confines of a major city's boundaries.,5
11/30/2017 16:11:55,Luz Romero,105334523957754390591,Lindo para explorar solo que hay osos y da un poco de nervio.,4
11/30/2017 01:49:00,Adriana Rp,109724199160109539691,"It's a beautiful place to go for a walk, run, or bike.. I love it.. Is very safe and you can feel the peaceful in each corner.",5
11/30/2017 01:31:41,Bintou Dibba,108087625459106478965,Nice,5
11/29/2017 00:23:13,Anthony Galzarano,108876482277712802422,Best intracity park anywhere.,5
11/28/2017 17:26:55,Kelsey Smith,113742765148183297644,Beautiful place for a hike with the dog or bike ride.,5
11/28/2017 13:01:43,Gary Brown,113755563286981908269,My happy place.,5
11/27/2017 13:20:19,Don Jones,104607013197563936446,It's a nice little park..,3
11/26/2017 23:03:36,Evan Taylor,115775323181263496667,"Closest big park! Great hike place to hike/bike/get outside. The main trail is flat and busier, go up the slopes on either side of the trail for varied terrain and to get away from the crowd.",5
11/26/2017 15:00:30,Jennifer Sowden,112353647316792883143,"Ran my first Turkey Trot, at the 25th annual event. I love Forbidden Drive, Valley Green, the trails and all the history of the area!",5
11/25/2017 23:09:42,Bruce Snyder,112079664102370859751,Beautiful hike on days after thanksgiving,5
11/25/2017 00:25:43,James Wong,106244057567332135701,"Great park, dog and kids friendly",5
11/24/2017 18:32:54,Alex Shevchenko,105258312502759803427,Beautiful walk,5
11/23/2017 16:03:18,Tim Mccouch,109761475223575641865,I love this part of the park from the open trails the covered bridges and devil's hole,5
11/23/2017 01:20:28,4ristid3,108440432814154026359,"Very beautiful, awesome walking ways, and for free",5
11/22/2017 01:58:18,Brian Melville,106001541045083886591,Hiking is great,5
11/21/2017 00:14:58,Bennett Purdy,109077429216387544488,"In my opinion, the crown jewel of Philadelphia's park system.",5
11/20/2017 22:13:37,Bryan Baldwin,110238984769340804773,"Beautiful, plenty of trails and variety but parking is sparse.",4
11/20/2017 21:26:11,miguelito antonio estevez reyes,106746747585321680317,Very good,5
11/20/2017 07:43:10,R Johnson,109769931682637118434,Nice out door spot.,5
11/16/2017 16:51:58,Alex A,100738438224318957236,Well maintained trails clearly posted.,5
11/16/2017 12:23:49,Julie Reed,118054377851618109574,A beautiful area. Great place to ride bikes.,5
11/15/2017 19:50:19,Lori Loew,117505269787396552553,"Went hiking in late October and it was spectacular.  Nice trails and very well kept.  I can’t wait to go back.  I hiked on the opposite side of the large parking lot, the trails were very quiet.",5
11/14/2017 02:00:40,Ben Walsh,117029445516752508260,Went to a small wedding here I know it's an odd tiny venue but it was super cozy and grounds crew was super cool,5
11/13/2017 18:44:41,Sarah Craimer,113607366375226945846,"Lovely, extensive park with forest trails. Stroller friendly. Historic covered bridge easy walking distance from parking.",5
11/12/2017 18:08:44,Christian Coley,100281793426070557350,Best outdoor area period,5
11/11/2017 21:43:38,Hanley Rice,105807417284959555090,"Lots of different trails with different scenery so they don't all feel the same. Forbidden drive is mostly paved or gravel next to the creek, so it's good for an easy walk. The other trails are good for hiking and biking. It's large enough that you can keep going back without getting bored. There are enough people that it feels safe, but it's not usually crowded except for summer weekends. There are quite a few free parking areas, and you can easily find street parking nearby. And it's free!",5
11/11/2017 02:22:19,Bill Foy,116687900387205180054,"Quietest place in Philly that's not a cemetery. Just a great place for a peaceful walk. If you're interested, it's also a good place to take a camera for a walk.",5
11/10/2017 21:30:25,Tristian Jones,110274146304292335654,Good trail enjoy the outdoors,4
11/10/2017 02:41:41,Scott Righter,111277984267135520275,Parking available on Bell's Mill Rd. on Upper Roxborough and Chestnut Hill sides; Parking at Valley Green Inn using Wise's Mill Rd. (Rox) or Springfield Ave. (CH).,5
11/09/2017 15:27:06,Dave Donaldson,106406668915906990499,The Wissahickon Valley is one of my favorite places anywhere.,5
11/09/2017 01:38:23,Rekha Raja,106831860249570882834,Was a beautiful park with nice trails .. spent half day here walking the trails,5
11/08/2017 12:35:08,Leonard Goins,110153453602643236050,"One of the best places to cycle, hike,  or run",4
11/08/2017 00:47:51,Dan McDonald,107472068418804168494,Great wedding venue,5
11/07/2017 19:28:45,Katharine DeVilbiss,117641109392582272168,"Unfortunately, I only had the time to explore the tiniest bit of this park! And what a gem it is! I started at the confluence of the creek with the Schuylkill and travelled upstream from there to historic Rittenhouse town. The water and surroundings became progressively cleaner and more beautiful as I got further from the Schuylkill. Dammed up stagnant and algae filled waters turned into rushing clear riffles over rocks.  I can imagine how relaxing and aesthetically pleasing the rest of this expansive park is! I am delighted that this preserved natural area remains among urban and highly populated Philadelphia neighborhoods. It is very special indeed. A lot of other folks were using this fantastic resource for strolls, bike rides, and runs. I will absolutely explore further up the watershed next time I am in the area! Beautiful :)",5
11/07/2017 16:14:14,Dawn Dedomenico,105485042393836190833,Beautiful place to go hiking....,5
11/05/2017 17:06:10,bart schneider,113226137608458835433,Best place for a walk.,5
11/03/2017 01:40:31,Geraluz,109535895325614869119,"Lovely park, serene atmosphere where nature prevails in it's beautiful glory.",5
10/30/2017 10:09:25,Dev Rajhansa,112408914298705986609,"Great nature get-a-way right here in Philly. Nice hiking , biking, running, and even horse back riding trails with access to the creek and some interesting hidden gems! One of my most favorite places in Philly! Trails range from very easy to somewhat challenging. Great introduction to nature. Almost every trip I see many people walking their dogs.",5
10/29/2017 13:11:05,laurie flynn,102075322548743570237,"Always a great time. Good for hiking, biking, or a stroll",5
10/26/2017 20:34:50,Sarah C,101430019769023030875,Crowded but fun,4
10/25/2017 20:06:26,Dawn Haynes,112846418614790202907,Great walking trails,5
10/24/2017 15:31:30,Gene McDonough,107895749773795623846,"Like the park.  Found out afterwards that I was only supposed to ride the yellow trail.  Sorry, kept ending up on the forbidden trail... very picturesque, met with some volunteers.  Great group of people.",4
10/23/2017 00:22:23,James Wdowiak,112574740832512519462,Beautiful and piece full,5
10/22/2017 18:31:36,Stephanie Wolstenholme,114658108926366388782,"Fun hiking. During peak times (weekends, nice evenings) it is crowded with a lot of people and dogs but what else can you expect in the city. I do wish more people would leash their dogs but nothing that has to do with this spot. Beautiful scenery!",5
10/22/2017 07:08:02,Cedar Park Rangers SC,118347015948523839133,Nice outdoors I loved it,5
10/22/2017 02:52:08,D M,110665785818161001665,♡♡♡♡♡♡♡,5
10/19/2017 20:26:30,Dr. Dayal D. Purohit,103742200354724042928,Great place with several trails for walking.,5
10/19/2017 19:07:23,Jacqueline Burton,105976556572089775952,Good  for  walking  running or just  sitting  around,4
10/18/2017 22:02:36,Andy Cook,113560689417178980716,"The Wissahickon will forever have my heart. I love going on hikes, doing some micro-fishing, and generally relaxing back the creek. The critical watershed has long been a destination for city dwellers who want a beautiful day outdoors without having to travel far for it.",5
10/18/2017 10:37:16,HJ C,102316403840786815342,Great trails - it's amazing you have access to this in the city.  Walkers and mountain bikers a like will like this place.,5
10/16/2017 12:22:16,Bob Miller,116877094309006687398,Wonderful place for walks and runs.,5
10/16/2017 10:06:48,Ray Prescott,105395383058441524601,"Great lo al spot for walking, running or biking. Well looked after.",4
10/15/2017 18:37:57,Gary Lambert,111327236390060178005,Love this place,5
10/15/2017 12:39:57,Dominic Florin,106189600139736471664,"Very densely wooded of a city park. You get get lost exploring all of the trail, in a good way!",5
10/15/2017 00:54:09,David Lee,100867715507175576084,Really nice varity of trails for hiking n biking. Great place to bring your dog n enjoy the outdoors,5
10/14/2017 11:34:36,Melissa Nobs,112205495740344677321,"So beautiful! We entered the trail from Bells Mill Road, there are 2 entrances-one is a really nice paved family friendly path and the other is a hiking path. Over trees that have fallen, steep incline, and rocks.  The views are amazing, I would highly recommend.

There are port a poties in the parking lot and a giant map for reference.",5
10/13/2017 18:46:55,Sandy Fischer,111053672850038626402,"Great place to walk, run, or bike!",5
10/12/2017 18:05:19,Ray F,101355194190412895132,One of the best places to visit in Philly,5
10/10/2017 18:27:23,Kenneth Kunz,100754935965931315405,Great place to unwind.  A natural retreat minutes from city life,5
10/08/2017 01:28:58,Darshan Kulkarni,115341446735834760649,Amazing park. Badly marked trails.,4
10/07/2017 21:53:37,Daniel Jafari,101597035324476594899,Totally worth the excursion to have a very nice branch. Cocktails is unbelievable and heavy on alcohol.,5
10/03/2017 15:30:11,SA F,108465411839042148924,Great place to hike,5
10/02/2017 21:59:22,Niequan Moore,108963889466687831457,The trails are fun to ride and wide open for beginners,5
10/02/2017 13:15:38,Wendy Bastian,103758744484822756445,"Great park, nice trails, everything you need in a park.",5
09/30/2017 23:57:00,Karin Steinbrenner,101581558503751023806,Beautiful park any time of year,5
09/27/2017 01:59:10,Barbara A. Preston,117353446712341987359,"This park is lovely. There are many hiking trails, beautiful old trees, ferns, stone bridges, and a crystal clear creek.",5
09/26/2017 19:00:10,Derrick Howie,101930213018267624212,Beautiful part of Philly. Wilderness in the City. No other City has a park in the City like it.  AWESOME,5
09/25/2017 18:02:53,Ronda Butler,106488751040619019315,It's okay,3
09/25/2017 15:01:58,theo atkinson,117446876702760815347,Love this place!,5
09/25/2017 00:23:43,Konrad Kording,102615264973404864923,Best place for hiking in Philly,5
09/23/2017 01:21:51,Xavier Nogueira,114717938183267756727,Awesome park in the city,5
09/22/2017 13:24:04,Komlan Avoulete,105886389182070983141,Beautiful place. I truly fall in love with it and I will go every month.,5
09/21/2017 13:07:31,Anthony Smith,101180314464238254300,Beautiful scenery. I pass this park almost everyday,5
09/21/2017 03:54:24,Joshua Stafford,102231054824812300546,Beautiful trails and viewd,5
09/21/2017 01:42:45,Scott Jakubowski,113422304467528660584,pretty surroundings but too much car traffic and gross horse manure piles. keep the horses away.,2
09/18/2017 12:56:06,Craig Barbieri,113742549333042394858,Great hikes!,5
09/17/2017 23:40:48,Matthew Robinson,117855868580126540511,It's a beautiful sanctuary from the hustle and bustle of the city,5
09/17/2017 11:25:36,Amanda Zacharias,111434790824558389111,Feels like you're a million miles away from the city. Great hiking trails as well as a gravel road with no cars allowed,5
09/17/2017 04:59:32,Rob Seitz,109428006625067439186,Love it! You can walk through miles of trails. Also a great biking and jogging lane by the river. You can spot a variety of birds and even see fixes. Follow the yellow trail under Henry Ave bridge and see some fun grafitti! The only downside is that you can always hear traffic driving on Lincoln Drive.,5
09/16/2017 18:11:41,Mo,113368641874382114861,"Great trails for hiking, running, and biking.",5
09/14/2017 02:24:24,v simmens,109195250067318547960,Best kept secret in Philly.,5
09/09/2017 19:22:32,JJ Cutuli,104534449145079571222,Great trails and scenery. Can be a bit crowded.,5
09/09/2017 00:56:59,JM Howell,108528804390953564349,"Beautiful shaded parkway sandwiched between residential neighborhoods, with both easy walking paths and more challenging hiking trails, and the Wissahickon Creek running through.  Great place to get away and get your nature on.",5
09/06/2017 21:33:41,Wendy Heart,107307174322451454969,Gorgeous!,5
09/06/2017 03:49:54,Harms,116784610581493765692,Excellent place to take a hike and enjoy the outdoors,5
09/03/2017 20:26:28,Sveinn Kjartansson,107560180886837318398,An absolutely beautiful and easy to navigate park!,5
08/28/2017 17:18:10,John Miller,116798755174549628486,"I have been coming here since I was a kid.
I have taken my kids and now my grandkids.
They all love it.  Beautiful place to take a walk and relax also to take some pictures.",5
08/28/2017 03:54:37,Naveed Pervez,115944893721444764032,"This place is amazing, a park having a restaurant built in 1800s and still in business, its a highly recommended park for all sorts of activities, even a place where you can plan your wedding ceremony. Views are heart touching, neat and clean place, best for locals and must see for tourists.",5
08/27/2017 13:08:39,Robert Schlatter,116900416517721429976,"Great variety of hiking and walking trails. Been there over a hundred times, and still discover new places",5
08/20/2017 00:31:07,Carl Evans,100239932349687079994,Great place to walk or ride,4
08/16/2017 00:30:48,PeekaBoo,108851748048211519532,"Beautiful and serene. Perfect for quiet time, family time, exercise, inspiration...!",5
08/14/2017 22:46:14,Mike Eckert,115670790252702778413,"this place has amazing hiking/biking trails. you'd never know you're actually within a major city. and yeah, this place has the only covered bridge within the city limits of any major city in the USA.",5
08/13/2017 05:09:59,Raphael Francis,108540654376292309783,It's a quiet park where everyone enjoys themselves.,4
08/10/2017 19:33:00,Yanire Baez,115360283851174907978,"Celebramos el cumpleanios de un amigo aqui, fuimos de picnic y fue bastante agradable! muy recomendado!",4
08/01/2017 19:30:26,Lucy Ramos,115661398264330877466,Muy bonito pero las personas están dejando basura y no ay mucho parking y la policía da ticket.,3
07/29/2017 11:47:41,Wayne Anthony Morra,107226430975410138628,"The Biggest & the Best City Park in the USA. Get a map go and explore. Bikes, horses, and wildlife oh my.",5
07/28/2017 01:00:57,b khieu,100429083476890699250,Peaceful worth bringing your family too,5
07/26/2017 05:55:48,Harikailash Gopalakrishnan,101245181949565359826,One of the best place around to go on for a hike. U can just feel the pure nature sounds. Don't miss The Devils Pool... it's full of fun😎👌🏻,4
07/26/2017 00:02:11,dean artillio,116257450991868263947,Great place to hike the trails and ride your bike,5
07/23/2017 18:25:10,Rochelle M.,108096754708735824644,"This park is easily my favorite place in Philly. Forbidden drive is really nice, but the trails surrounding it are the best.",5
07/20/2017 19:12:21,Muhanned Alsaif,101999280245222051747,"So beautiful and big. Perfect for hiking (not high altitude hike), cycling & running. The place is pretty long and there are so many entrances, so you can easily get lost. I recommend checking their website before going.",5
07/18/2017 15:49:27,Quintin Green,104617877836806241608,Great for dogs,5
07/17/2017 11:40:20,A M,103393120379938423300,"Wissahickon Park is one of my favorite place about all of Philadelphia. Awesome hiking, swimming, and strolling all within Philadelphia city limits. It's easy to get to from center city, and you can get away from it all in just a few minutes. So many miles of trails its easy to spend all day here and some of the trails can be very challenging. Good for day trips or early morning. Gorgeous and there's something for every activity level. Nicest escape from the city in the city.",5
07/17/2017 03:36:12,jose miguel,113471902130063731288,Beautiful,5
07/15/2017 22:24:59,Marie I Vega-Jose,109006796171933798161,"It's a hidden gem, awesome for some family quality  time...",5
07/14/2017 16:22:59,Gavonne Dixon,102728667668479143150,"My new favorite place, great trails, nice people, beautiful scenery",5
07/11/2017 17:16:51,Kim Brown,112152489340056825275,"This is a diamond in the rough amongst the hustle and bustle of the city. What is unfortunate is the disrespect some people have when it comes to following the rules. Part of our hike consisted of seeing nature covered with graffiti, trash, unleashed dogs and people swimming and/or smoking where it is clearly noted neither are permitted. I am not sure what government agency is in charge of policing the park, but whoever is needs to be more proactive in protecting it or educating visitors about respecting and caring for their park!",4
07/11/2017 12:42:50,Katie A,111037804655961202851,Such a lovely environment! A lot of different trails at different difficulties for the experienced hiker versus the average walker.,5
07/11/2017 12:16:15,Jonathan Weber,105285450435219413669,"Tons of trails, awesome place to go hiking, however it's very busy on the weekends and parking is scarce",5
07/05/2017 17:37:21,Karen Hartline,116165078110250448230,We take our dog for walks here all the time. What's cool about it is Trooper is off the leach along with all the other dogs that walk there. The dog feels freedom when he's off the leach. It's a very clean park except for near the stream that runs through. I believe homeless people camp out down there. Evidence of that are tarps and blankets strewn about.,4
07/04/2017 00:15:21,Bellina,111644752665323091024,"QUITE , SCENIC AND AWESOME TRAILS !!",5
06/24/2017 18:08:10,A C,106936018736108619547,"Love, love this place, perfect for hiking, bird watching, picture taking, picnics, riding bikes or horse back riding.",5
06/23/2017 20:06:22,Andrew Miller,113350845075065910362,Best mountain biking around,5
06/22/2017 19:14:45,Indigene Theresa Gaskin,115379847511171844030,I adore hanging out here!,5
06/22/2017 04:05:10,Hara Kr,113693030250571720596,Can't describe the beauty of this place. Very easily accessible and the best park I visited so far.,5
06/19/2017 23:18:21,James Wolstenholme,117026770056785877493,Everyone in Philly should experience the Wissahickon at some point.  One of the best places to escape the daily grind without leaving the city limits.,5
06/14/2017 03:50:01,Turk Trimbur,111350622536447678551,"Beautiful, walk the path with love ones or pets, ride your mountain bike on designated paths, feed the ducks,fish from the banks, eat at Valley Green Restaurant, order hot dogs or snacks at the window ( seasonal​).",5
06/09/2017 17:01:22,Luz Melendez,107678924473351444652,Great place,5
06/07/2017 12:20:28,Steven Heffner,105955199446022345015,I love playing checkers here in front of the river. A great way to relieve from stress.,5
05/29/2017 17:46:08,Delma Rodriguez,110194731769433387091,Precioso!,5
05/28/2017 12:46:35,Thatyana Morales,116795014644823612640,"Wissahickon is so quiet and peaceful. I love the trails that diverge from Forbidden Drive (the main path) and the different experiences you can get depending on which area of the park you start from. I come every weekend for exercise. OH I also like how (depending on where you start), they have marker stones that show you how far you've walked. For example, a stone might say ""2 mi NW Ave"" meaning that if you started from Northwestern Avenue entrance, then you walked two miles.",5
05/25/2017 21:47:20,Holly Boyle,107872401439415833423,Great place to hike but not too rigorous.,4
05/18/2017 02:57:24,Taslim Reza,116426755244269290070,"Nice place to visit, to see the nature, for biking,  hiking and family time also.",4
05/16/2017 14:39:51,Diane Edwards,117355227024803352000,Fabulous dining great environment for family,5
05/13/2017 18:41:15,Dane Martin,106115064728739879915,Lovely place,4
05/11/2017 15:42:31,Nick H,109696325028611234248,Absolutely beautiful.,5
05/01/2017 21:17:41,Mehidi Hasan,106350692807484415794,"The hiking trails are fun. Generally not over crowded, and you see friendly people walking their dogs or getting in a bit of exercise. There are roads that are opposite of the hiking areas in case the uneven terrain doesn't suit you. Biking are trails available as well.",5
04/30/2017 13:17:52,Jack Smith,112517607096231929601,"Beautiful trails here, great for solo hiking and for dogs.",5
04/30/2017 11:20:02,Jeremy Nace,118440772299480666183,Always clean and well maintained. Great trails and fun little things for the whole family to enjoy.,5
04/30/2017 01:03:47,John Forstmeier,117350483519430194478,Lovely paths and most are pretty clear and well-trodden,4
04/29/2017 23:27:17,Carol Randall,100983217982964444483,Peace!,5
04/27/2017 21:03:49,Nivens Thompson Sr.,106868642855511530278,"Great park,clean, open space.",4
04/25/2017 23:39:35,Hermando Moya,105266311567816643050,Very nice park. Lots of trails. Great views. The resteraunt is always a nice place to stop at as well.,5
04/22/2017 13:07:45,Maria F,109440523289222766289,This place is just perfect !!,5
04/13/2017 16:33:34,Christine Ackerman,109893119227824816168,Beautiful park that's family and dog friendly. :) Always stuff to see!,5
04/13/2017 00:51:33,Pete Carey,103637748752992801916,Gorgeous place!,5
04/01/2017 15:54:53,Derek J Masino,101462469519259060568,Love it.,5
03/28/2017 15:57:18,Jed Trott,101765857223606081692,The Wissahickon is a jewel in Philadelphia.,5
03/28/2017 15:28:39,Lisa Choe,117604268038851740207,Very pretty space in the city. It doesn't feel like you're in Philly anymore. Lots of fun trails and good for dogs and families.,5
03/27/2017 08:27:20,M Hamil10,103699431991196033562,Great walking trails,5
03/26/2017 13:27:52,Michel Gehin,115326258001106172582,This a great combination of light and hilly climbs. Awesome park.,5
03/25/2017 22:15:54,Omar Munoz,116268547229486668498,Great MTB trails if you are looking for some milage and climbing. On the downside there are too many horses and hikers around.,4
03/24/2017 16:19:07,Christopher Donlick,100611112695881401245,"I hike here 3-4 days a week on avg, lots of great trails.",5
03/23/2017 12:26:23,Scott Hilary,114514287285182772179,Probably my favorite place to hike in the area.,5
03/20/2017 21:03:18,Diane E ROWE,100335661874045726423,It's like being in a paradise.,5
03/20/2017 09:40:36,Jim Kerchner,110842498779375412808,At the edge of the city is this gem.,5
03/18/2017 15:21:12,JOSEPH ZAJKO,107968496179722371806,Going there for years. Always Loved The Out doors.,5
03/18/2017 03:04:07,Eric C,111725854431571710281,"I've been going for over 40 years and it is still amazing and beautiful. Trout fishing, hiking, and a good restaurant.",5
03/17/2017 03:08:56,Nicholas Cox,111626528181764208120,Nice fancy to my taste,5
03/15/2017 02:04:59,Walta Ownzu,105931256345174838795,"I love this park, it's absolutely beautiful to walk through and take in the sights. Some of the trails are pretty steep though, so be ready for a hike in some areas.",5
03/14/2017 15:34:12,Osama Alshamrani,109052405385461671052,Love running at this park it makes you feel you are far away from the city!,5
03/14/2017 04:03:32,Moser Bates,115732355375321116501,"A gorgeous place with endless trails to explore.  If you want a flat place to walk, run, or bike, Forbidden Lane is wide and unchallenging.  If you'd rather go off the beaten path there are numerous trails, some a bit challenging.  Most people allow thier dogs offleash and some trails are shared by bikes and/or horses so be prepared for that.  There is a restauraunt and a snack bar along Forbidden Drive and lots of local history.   This area is beautiful year round.  One if Philadelphia's true gems.",5
03/13/2017 02:35:56,Matthew Fukuhara (MattieF),101999542887849307611,great park with tons of trails,4
03/12/2017 03:06:18,Peter Labick,108380148997013158919,"Well maintained mountain biking trail. Some sections can be a bit congested so watch out for fellow cyclists, pedestrians, and dogs.",5
03/07/2017 12:51:06,Matt Hagen,101021959072455368149,Best  urban park in the city! Tons of trails. Make sure you leash your dog.,5
03/04/2017 03:25:23,Aleksey,108305150228837137595,"Cute park in northern Philadelphia. They have good trails, historical buildings, a river and gorgeous views.",4
03/03/2017 22:11:34,Andrey,115247843951094339884,"One of the most beautiful places in Philly.
Enjoy walking or riding bicycle.",5
03/01/2017 14:31:59,Kyle Koppenheffer,106993837543272809456,Giant park with great opportunities for adventure and activities,5
02/27/2017 11:11:50,John Nilsson,109980557317234162649,Beautiful open space watch where you park on busy and nice days....,5
02/23/2017 13:41:45,Geoffrey Nichols,116974111239207063028,"Beautiful area with a large path for walking/jogging/hybrid or mountain biking and a few hiking trails that run parallel to it, along the river.  Can get very busy on the weekends.",5
02/23/2017 13:25:51,M A.Pelson,100378816658335594258,A great park to enjoy nature and exercise,4
02/21/2017 19:45:14,Scobie Mooney,113279765717548883176,Great quiet place to have a walk.,5
02/20/2017 23:39:01,Vijay Pillai,105895208580952390733,Very nice trails,4
02/12/2017 17:22:31,S,103980064536079418719,"Beautiful all year round. Great for biking, hiking, trekking or just hanging out",5
02/11/2017 15:59:56,Christine Hainey,114282723358124283682,A wonderful destination to experience the outdoors.,5
02/08/2017 13:28:32,Kyle Downs,106878580341638321393,I love running long distance and this is where I usually go for my runs.  Has many paths that wind through that range from flat paved paths to paths where you are half climbing to get past.  Paths are usually well maintained. Best place to run or hike in Philadelphia area.,5
02/08/2017 01:56:08,sean hill,116974232133246669679,Walk it all the time the last 3 years with my dogs. Love it!,5
02/07/2017 20:29:45,Montague Claybrook,102585573613761317647,"If you love nature, you'll love everything about Fairmount Park",5
02/03/2017 22:04:09,Caroline Cappy,117289725203908897986,Nice long trails that make you forget you're in a city.,5
02/02/2017 17:49:36,Trece Smith,106838323155418861333,Relaxing,3
02/02/2017 03:38:04,Rachel K,112148317302097478496,"One of my favorite areas to hike in the Philadelphia area. Just a short drive north from city center will lead you to the Wissahickon valley park, where you will find a handful of different trails to hike. The orange trail is my go to trail for an easy hike.",5
02/01/2017 01:57:33,Steve Schroeder,110754594181000814148,Hooray for this park.,5
01/30/2017 21:59:01,Justin Evert,113665678653192608786,"Philadelphia is truly blessed with some amazing urban park systems. If you live in the area and you don't go hiking, you're missing out!",5
01/29/2017 15:57:38,Catherine Woodcock,117903426358336452700,Beautiful views!,5
01/28/2017 15:49:54,Marina M.,113202440861572123297,"Amazing park, my favorite in Philadelphia!",5
01/28/2017 03:20:45,Roberta Goren,116595013300770414882,A fabulous place to hike or bike then eat at the historic inn.,5
01/26/2017 19:49:46,Sangmin Shin,106524955389585645570,Park is good,4
01/21/2017 16:18:06,Stephen Taylor,111135841671231359232,Great place to MTB,5
01/18/2017 02:03:17,kyle rogers,112377920326204109653,Beautiful park with amazing mountain biking.,5
